,track_name,track_id,by,feature,album_id,album_name,album_image,release_date,album_popularity,duration,playlist
0,I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),2v5JTeM6hSmi5wWy7jiwrI,Lil Peep,"['ILOVEMAKONNEN', 'Fall Out Boy']",4BQUTZlR3OMrBorJo1ahoY,I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),https://i.scdn.co/image/ab67616d0000b2739067de29733d1ecf1b87e583,2019-01-31,75,233,2019
1,Hopeless Romantic (feat. Swae Lee),4uX8Wh4wxpLne11BhoHs5x,Wiz Khalifa,['Swae Lee'],70tKSAfnvmCL09IsfeeDxj,Hopeless Romantic (feat. Swae Lee),https://i.scdn.co/image/ab67616d0000b273d7bd17179a6c41ddbddbd4bd,2018-06-21,53,225,2019
2,Moonlight,0JP9xo3adEtGSdUEISiszL,XXXTENTACION,,2Ti79nwTsont5ZHfdxIzAm,?,https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c,2018-03-16,86,135,2019
3,Lover Boy,2rd4FH1cSaWGc0ZiUaMbX9,Phum Viphurit,,6q6pANmFQbMk7KzlzNeBep,Lover Boy,https://i.scdn.co/image/ab67616d0000b273ebefdcb9f6e825e8582bbac4,2018-03-22,67,236,2019
4,SAD!,3ee8Jmje8o58CHK66QrVC2,XXXTENTACION,,2Ti79nwTsont5ZHfdxIzAm,?,https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c,2018-03-16,87,166,2019
5,Lean Wit Me,3oDkdAySo1VQQG0ptV7uwa,Juice WRLD,,6tkjU4Umpo79wwkgPMV3nZ,Goodbye & Good Riddance,https://i.scdn.co/image/ab67616d0000b273f7db43292a6a99b21b51d5b4,2018-12-10,82,175,2019
6,Señorita,0TK2YIli7K1leLovkQiNik,Shawn Mendes,['Camila Cabello'],2ZaX1FdZCwchXl1QZiD4O4,Señorita,https://i.scdn.co/image/ab67616d0000b273e6095c382c2853667c1623eb,2019-06-21,87,190,2019
7,Cross Me (feat. Chance the Rapper & PnB Rock),543bCW2ruMPmxUBWirQ3MR,Ed Sheeran,"['Chance the Rapper', 'PnB Rock']",5MKInakULmoBNApeB2ZB3A,Cross Me (feat. Chance the Rapper & PnB Rock),https://i.scdn.co/image/ab67616d0000b273f1d4fe9b36aa7be708ea44ea,2019-05-24,73,206,2019
8,Sunflower - Spider-Man: Into the Spider-Verse,3KkXRkHbMCARz0aVfEt68P,Post Malone,['Swae Lee'],35s58BRTGAEWztPo9WqCIs,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),https://i.scdn.co/image/ab67616d0000b273e2e352d89826aef6dbd5ff8f,2018-12-14,87,158,2019
9,whoa (mind in awe),7pdF27mSDuPWhppnHAmWHa,XXXTENTACION,,1qsQOC4Jn0fnaUZLAbs4dz,SKINS,https://i.scdn.co/image/ab67616d0000b273da9e59639a9759d8952890c6,2018-12-07,74,157,2019
10,Hide (feat. Seezyn),6rz0dTA0PdhXImFV5EjM0w,Juice WRLD,['Seezyn'],35s58BRTGAEWztPo9WqCIs,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),https://i.scdn.co/image/ab67616d0000b273e2e352d89826aef6dbd5ff8f,2018-12-14,77,205,2019
11,Slide (feat. Frank Ocean & Migos),7tr2za8SQg2CI8EDgrdtNl,Calvin Harris,"['Frank Ocean', 'Migos', 'Funk Wav']",2HaqChIDc5go3qxVunBDK0,Funk Wav Bounces Vol.1,https://i.scdn.co/image/ab67616d0000b2734d3fa5ce7ba599f4fd7803ef,2017-06-30,70,230,2019
12,Noticed,6JQvHMSaR8flFsN53ypOfP,Lil Mosey,,6TNJNEulnWQNnq0o3N23Za,Northsbest,https://i.scdn.co/image/ab67616d0000b2738314a1eef415b654f433f3aa,2018-10-19,4,165,2019
13,Space Cadet (feat. Gunna),1fewSx2d5KIZ04wsooEBOz,Metro Boomin,['Gunna'],3IO8IPjwXuzPJnoaqkwYrj,NOT ALL HEROES WEAR CAPES (Deluxe),https://i.scdn.co/image/ab67616d0000b2732887f8c05b5a9f1cb105be29,2018-11-06,78,203,2019
14,Used To,0WZFN4E8HrmGUU0EMyKQ8c,Juice WRLD,,6tkjU4Umpo79wwkgPMV3nZ,Goodbye & Good Riddance,https://i.scdn.co/image/ab67616d0000b273f7db43292a6a99b21b51d5b4,2018-12-10,74,176,2019
15,Waiting For Love,2P4OICZRVAQcYAV2JReRfj,Avicii,,7dqftJ3kas6D0VAdmt3k3V,Stories,https://i.scdn.co/image/ab67616d0000b2735393c5d3cac806092a9bc468,2015-10-02,80,230,2019
16,Red Rubies,3oFB1Je60Up6LMDDWCi5mJ,88rising,"['Rich Brian', 'Yung Bans', 'Yung Pinch', 'Higher Brothers', 'Don Krez']",6YFBWwUDdot8IjBZSYOacB,Head In The Clouds,https://i.scdn.co/image/ab67616d0000b2734aedbebc17bc6ebccad220e9,2018-07-20,45,243,2019
17,My Bad,2XKFnwB6djxrJCjR3PdeRb,Khalid,,6KT8x5oqZJl9CcnM66hddo,Free Spirit,https://i.scdn.co/image/ab67616d0000b273b361ce46dbadbf8a11081b60,2019-04-05,64,163,2019
18,Lucid Dreams,285pBltuF7vW8TeWk8hdRR,Juice WRLD,,6tkjU4Umpo79wwkgPMV3nZ,Goodbye & Good Riddance,https://i.scdn.co/image/ab67616d0000b273f7db43292a6a99b21b51d5b4,2018-12-10,90,239,2019
19,High Right Now,18LhA0zBzAa2YnhcN3hWGa,Tyla Yaweh,,37m9KwQ4yNWbsThepwDvAK,Heart Full of Rage,https://i.scdn.co/image/ab67616d0000b2736a59c3251231317dfdb9cd9c,2019-02-22,72,163,2019
20,Revenge,5TXDeTFVRVY7Cvt0Dw4vWW,XXXTENTACION,,5VdyJkLe3yvOs0l4xXbWp0,17,https://i.scdn.co/image/ab67616d0000b273203c89bd4391468eea4cc3f5,2017-08-25,77,120,2019
21,Close To Me (with Diplo) (feat. Swae Lee),5JEx7HbmvHQQswJCsoo9rA,Ellie Goulding,"['Diplo', 'Swae Lee']",4bLCVUEB9YWKEeaJm8FfqQ,Close To Me (feat. Swae Lee),https://i.scdn.co/image/ab67616d0000b273dd640dbca55836e23894212a,2018-10-24,77,182,2019
22,Summertime In Paris,6XNANAB7sFvkfho6bMCp7o,Jaden,['WILLOW'],6cKBoHXh7dKn2gVsGniZ58,ERYS (Deluxe),https://i.scdn.co/image/ab67616d0000b27360ec4df52c2d724bc53ffec5,2019-07-05,77,270,2019
23,Talk To Myself,5IZg7Ngm3CTOj9l00YSrt9,Avicii,,7dqftJ3kas6D0VAdmt3k3V,Stories,https://i.scdn.co/image/ab67616d0000b2735393c5d3cac806092a9bc468,2015-10-02,53,235,2019
24,Lover Boy 88,2vRDFgdJiILUdDOLL8hLH3,88rising,"['Phum Viphurit', 'Higher Brothers']",6YFBWwUDdot8IjBZSYOacB,Head In The Clouds,https://i.scdn.co/image/ab67616d0000b2734aedbebc17bc6ebccad220e9,2018-07-20,55,233,2019
25,Middle,0g5EKLgdKvNlln7TNqBByK,DJ Snake,['Bipolar Sunshine'],02sEJTj1sye1JaqxqpcSCp,Encore,https://i.scdn.co/image/ab67616d0000b273212d776c31027c511f0ee3bc,2016-08-05,76,220,2019
26,BAD!,22An65gG31JLf9n18qjdhZ,XXXTENTACION,,1qsQOC4Jn0fnaUZLAbs4dz,SKINS,https://i.scdn.co/image/ab67616d0000b273da9e59639a9759d8952890c6,2018-12-07,70,94,2019
27,Touch Me,07Wqp9LcTwzdIyuI0twXjx,Avicii,,7dqftJ3kas6D0VAdmt3k3V,Stories,https://i.scdn.co/image/ab67616d0000b2735393c5d3cac806092a9bc468,2015-10-02,51,186,2019
28,Peach Jam,6dktyiCWz2JYGmcPQ5D5dY,88rising,"['Joji', 'BlocBoy JB']",6YFBWwUDdot8IjBZSYOacB,Head In The Clouds,https://i.scdn.co/image/ab67616d0000b2734aedbebc17bc6ebccad220e9,2018-07-20,62,161,2019
29,I THINK,4f8Mh5wuWHOsfXtzjrJB3t,"Tyler, The Creator",,5zi7WsKlIiUXv09tbGLKsE,IGOR,https://i.scdn.co/image/ab67616d0000b2737005885df706891a3c182a57,2019-05-17,73,212,2019
30,Keanu Reeves,25F6MWrnFBCXVnpN4n76EK,Logic,,0Tirid9OpXh04sbjrNq57w,Keanu Reeves,https://i.scdn.co/image/ab67616d0000b273c27ad6f3930a857177ba33dc,2019-01-18,2,225,2019
31,Caught Up (feat. Khalid),1opARDDYaOeE1QUdwXmBGu,Majid Jordan,['Khalid'],3LHVZayhkrZPdryYqJ5JZu,Caught Up (feat. Khalid),https://i.scdn.co/image/ab67616d0000b2738abe0e9dae9f218368dfb3b5,2019-07-24,70,247,2019
32,Breathe,72hSRAHg4hXE5ApwSQQZPn,88rising,"['Joji', 'Don Krez']",3aal8nCW0AuARvReklAelL,Breathe,https://i.scdn.co/image/ab67616d0000b27321cea5ed05c99d9f132c6cac,2019-09-12,2,125,2019
33,Jocelyn Flores,7m9OqQk4RVRkw9JJdeAw96,XXXTENTACION,,5VdyJkLe3yvOs0l4xXbWp0,17,https://i.scdn.co/image/ab67616d0000b273203c89bd4391468eea4cc3f5,2017-08-25,88,119,2019
34,Gemini,7yWQRTDYazfVjFvmjtYfGQ,Tyla Yaweh,,37m9KwQ4yNWbsThepwDvAK,Heart Full of Rage,https://i.scdn.co/image/ab67616d0000b2736a59c3251231317dfdb9cd9c,2019-02-22,56,186,2019
35,Eastside (with Halsey & Khalid),0d2iYfpKoM0QCKvcLCkBao,benny blanco,"['Halsey', 'Khalid']",7pkLXlFdpQDfmHujT2AbBK,Eastside (with Halsey & Khalid),https://i.scdn.co/image/ab67616d0000b2733154f0bdf9a17385d7afc6ba,2018-07-12,81,173,2019
36,Midsummer Madness,6TodWdTSDfzwgYynTZSvJn,88rising,"['Joji', 'Rich Brian', 'Higher Brothers', 'AUGUST 08']",6YFBWwUDdot8IjBZSYOacB,Head In The Clouds,https://i.scdn.co/image/ab67616d0000b2734aedbebc17bc6ebccad220e9,2018-07-20,76,280,2019
37,Find U Again (feat. Camila Cabello),1HpzOCZbNWzxvvXfSGtSrX,Mark Ronson,['Camila Cabello'],1GySemCUsaTUREhIPAF3hH,Find U Again (feat. Camila Cabello),https://i.scdn.co/image/ab67616d0000b27318911141cdfc2a1c59169ade,2019-05-30,70,176,2019
38,Addicted To You,5GayeBzzXIEl6fY0cP42Z1,Avicii,,1s9tU91VJt4sU5owi29GD3,True,https://i.scdn.co/image/ab67616d0000b2734cfcceb6f9b1aae8752810e7,2013-09-13,69,148,2019
39,EARFQUAKE,5hVghJ4KaYES3BFUATCYn0,"Tyler, The Creator",,5zi7WsKlIiUXv09tbGLKsE,IGOR,https://i.scdn.co/image/ab67616d0000b2737005885df706891a3c182a57,2019-05-17,82,190,2019
40,Swimming Pool,4xUnvfs5lN7hcgWwyXZA11,88rising,"['Higher Brothers', '03 Greedo']",6YFBWwUDdot8IjBZSYOacB,Head In The Clouds,https://i.scdn.co/image/ab67616d0000b2734aedbebc17bc6ebccad220e9,2018-07-20,41,272,2019
41,Better,339Y993TrFyWyO438be0RY,Khalid,,6KT8x5oqZJl9CcnM66hddo,Free Spirit,https://i.scdn.co/image/ab67616d0000b273b361ce46dbadbf8a11081b60,2019-04-05,67,229,2019
42,Salute (feat. French Montana),4JIPyaaceaEZtOJAWmzBzF,Tyla Yaweh,['French Montana'],37m9KwQ4yNWbsThepwDvAK,Heart Full of Rage,https://i.scdn.co/image/ab67616d0000b2736a59c3251231317dfdb9cd9c,2019-02-22,62,182,2019
43,Everybody Dies In Their Nightmares,3GVkPk8mqxz0itaAriG1L7,XXXTENTACION,,5VdyJkLe3yvOs0l4xXbWp0,17,https://i.scdn.co/image/ab67616d0000b273203c89bd4391468eea4cc3f5,2017-08-25,84,95,2019
44,Katharsis,0PnrdoLqdpScsUTYd06Zb8,TK from Ling tosite sigure,,0OcqDsoSjPhHNydrdRRJJM,Katharsis,https://i.scdn.co/image/ab67616d0000b27383a0a177ac01d893a9fe1e0f,2018-11-21,63,262,2019
45,MIDDLE CHILD,2JvzF1RMd7lE3KmFlsyZD8,J. Cole,,3XzSOIE6zGLliuqsVGLmUc,MIDDLE CHILD,https://i.scdn.co/image/ab67616d0000b2737f37a4001ae7d8be430bd91b,2019-01-23,83,213,2019
46,Hundred,0HEckRWFSknIupbGzavk5d,Khalid,,6KT8x5oqZJl9CcnM66hddo,Free Spirit,https://i.scdn.co/image/ab67616d0000b273b361ce46dbadbf8a11081b60,2019-04-05,66,277,2019
47,Depression & Obsession,2H3wWrnO758y0fPH7Ilerg,XXXTENTACION,,5VdyJkLe3yvOs0l4xXbWp0,17,https://i.scdn.co/image/ab67616d0000b273203c89bd4391468eea4cc3f5,2017-08-25,74,144,2019
48,Ain't What It Seems,6wTETtoCIHQaNzLCAFNJ53,Tyla Yaweh,,37m9KwQ4yNWbsThepwDvAK,Heart Full of Rage,https://i.scdn.co/image/ab67616d0000b2736a59c3251231317dfdb9cd9c,2019-02-22,49,172,2019
49,772 Love,230wNo1dnexltKYQbsW7oD,YNW Melly,,1RTMwluKhKL68BpYBdiF6x,772 Love,https://i.scdn.co/image/ab67616d0000b2737fdf28b1a1cd14c3e84dad2b,2017-10-16,73,209,2019
50,Ten More Days,3Ai7wKn9UYkkNuygKgf4b2,Avicii,,7dqftJ3kas6D0VAdmt3k3V,Stories,https://i.scdn.co/image/ab67616d0000b2735393c5d3cac806092a9bc468,2015-10-02,54,245,2019
51,the remedy for a broken heart (why am I so in love),4UKCKdYiLN6IMA5ZESUTL7,XXXTENTACION,,2Ti79nwTsont5ZHfdxIzAm,?,https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c,2018-03-16,84,160,2019
52,I'm a Mess,04ZTP5KsCypmtCmQg5tH9R,Bebe Rexha,,4TOkZvtqNpg5UHyGxCn0mS,Expectations,https://i.scdn.co/image/ab67616d0000b27361fe6d3a50c0beaa3cfe33e9,2018-06-22,79,195,2019
53,Let Me Down Slowly,2qxmye6gAegTMjLKEBoR3d,Alec Benjamin,,6jKZplJpy21R5lHaYHHjmZ,Narrated For You,https://i.scdn.co/image/ab67616d0000b273459d675aa0b6f3b211357370,2018-11-16,85,169,2019
54,Unravel,0GLyqTysS0DFoeKjURtB8s,TK from Ling tosite sigure,,0vnl1Thsl1UB1VOHeyOJzN,Fantastic Magic,https://i.scdn.co/image/ab67616d0000b2739b340b4f1068ddf6ade20374,2014-08-27,77,238,2019
55,Sauce!,3jq1RpStaB1YGyN3rRZGca,XXXTENTACION,,4EeDFhIVRxOg4dx7ozSNXa,"XXXTENTACION Presents: Members Only, Vol. 4",https://i.scdn.co/image/ab67616d0000b27365ba84e2771cc90d8192a06a,2019-01-23,66,144,2019
56,The London (feat. J. Cole & Travis Scott),7DcvwMAiqKJQD1rrdfxSDx,Young Thug,"['J. Cole', 'Travis Scott']",6p9Y1K9yu3ojyS8fBJXUnp,The London (feat. J. Cole & Travis Scott),https://i.scdn.co/image/ab67616d0000b273137c2d3150118e7157800c5b,2019-05-23,78,200,2019
57,Symphony (feat. Zara Larsson),72gv4zhNvRVdQA0eOenCal,Clean Bandit,['Zara Larsson'],1MvF4ulZKH7SaDQs9rE5nc,What Is Love? (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b27337fb0680110fbb107740de5d,2018-11-30,75,212,2019
58,Without Me,5p7ujcrUXASCNwRaWNHR1C,Halsey,,0zzrCTzvL4ZmR42xF46Afm,Without Me,https://i.scdn.co/image/ab67616d0000b273c42acc1b86597285c2c79559,2018-10-04,84,201,2019
59,Who Shot Johnny?,0et3KfGLKitEvAnvzIa4X0,Tyla Yaweh,,37m9KwQ4yNWbsThepwDvAK,Heart Full of Rage,https://i.scdn.co/image/ab67616d0000b2736a59c3251231317dfdb9cd9c,2019-02-22,58,165,2019
60,Robbery,6Hj9jySrnFppAI0sEMCZpJ,Juice WRLD,,1GYVNOzwhx1nMcIJDogSNp,Death Race For Love,https://i.scdn.co/image/ab67616d0000b273af149eb4002f65f83afc63c4,2019-03-08,89,240,2019
61,Oceans,4rZpRmmovgXRESvvaCv12C,Waxcat,,3eJZos5b5haCGNtLvGiVrU,Oceans,https://i.scdn.co/image/ab67616d0000b2730f063afecbfa824dce546bd5,2018-12-28,42,260,2019
62,For A Better Day,7kbTZWt7DnzIzbkyzFE1PW,Avicii,,7dqftJ3kas6D0VAdmt3k3V,Stories,https://i.scdn.co/image/ab67616d0000b2735393c5d3cac806092a9bc468,2015-10-02,67,206,2019
63,Adderall,4ezRlDZyGC5OWUQmeWFmQ8,Tyla Yaweh,,37m9KwQ4yNWbsThepwDvAK,Heart Full of Rage,https://i.scdn.co/image/ab67616d0000b2736a59c3251231317dfdb9cd9c,2019-02-22,44,168,2019
64,SLOW DANCING IN THE DARK,0rKtyWc8bvkriBthvHKY8d,Joji,,34GQP3dILpyCN018y2k61L,BALLADS 1,https://i.scdn.co/image/ab67616d0000b27360ba1d6104d0475c7555a6b2,2018-10-26,85,209,2019
65,Don't Pretend (feat. SAFE),1E6DEDWDKHoOW0fcFuDghV,Khalid,['SAFE'],6KT8x5oqZJl9CcnM66hddo,Free Spirit,https://i.scdn.co/image/ab67616d0000b273b361ce46dbadbf8a11081b60,2019-04-05,65,165,2019
66,Dangerous,4NOZ35Dhucr6UlVyLOtktd,Kardinal Offishall,['Akon'],4mvT7q9PuuBWZcVyUnZP8e,Not 4 Sale,https://i.scdn.co/image/ab67616d0000b273cedc24abc2e757d13b386d1e,2008-01-01,68,246,2019
67,Wraith Skating (feat. PnB Rock),7gJPfXd1bWdfyKVIMS8rsq,Tyla Yaweh,['PnB Rock'],37m9KwQ4yNWbsThepwDvAK,Heart Full of Rage,https://i.scdn.co/image/ab67616d0000b2736a59c3251231317dfdb9cd9c,2019-02-22,46,154,2019
68,TEST DRIVE,1DMEzmAoQIikcL52psptQL,Joji,,34GQP3dILpyCN018y2k61L,BALLADS 1,https://i.scdn.co/image/ab67616d0000b27360ba1d6104d0475c7555a6b2,2018-10-26,74,179,2019
69,Bad At Love,7y9iMe8SOB6z3NoHE2OfXl,Halsey,,7GjG91tyHQNGEHzKJaqOi0,hopeless fountain kingdom (Deluxe),https://i.scdn.co/image/ab67616d0000b2730f7ad6d8d829906c17cae210,2017-06-02,75,181,2019
70,Swim Good,3CgZCQyuyxHRMWB9BTwmni,Frank Ocean,,3TLaFWQDhV1g39Qwd5sPAm,Swim Good,https://i.scdn.co/image/ab67616d0000b273ebbff7725d3ce0739be01787,2011-01-01,66,257,2019
71,Solo (feat. Demi Lovato),3NuK5xMlSlB6K2Qp16zf3h,Clean Bandit,['Demi Lovato'],1MvF4ulZKH7SaDQs9rE5nc,What Is Love? (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b27337fb0680110fbb107740de5d,2018-11-30,73,222,2019
72,No Stylist (feat. Drake),04MLEeAMuV9IlHEsD8vF6A,French Montana,['Drake'],0DMvfJWc1DjSbmnJF1NW1o,No Stylist,https://i.scdn.co/image/ab67616d0000b273816673ed1db2aa75cfa91843,2018-09-20,72,192,2019
73,NUMB,01TnVDiet1DFTsyWKUKovl,XXXTENTACION,,2Ti79nwTsont5ZHfdxIzAm,?,https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c,2018-03-16,76,186,2019
74,100 Degrees,2ZDpSQfBdgkooeXw6oj3Uz,Rich Brian,,2ZGkTvwtwDoembcBr8SS0d,The Sailor,https://i.scdn.co/image/ab67616d0000b2739f49ffe7fe94bdd0f2f98af2,2019-07-26,70,166,2019
75,I.F.L.Y.,4a6q8CR2hzLk2plDkSxkfD,Bazzi,,4ZKdRW0AH9sxV09NmWsTkW,Soul Searching,https://i.scdn.co/image/ab67616d0000b2733a376bd9b9b1f4b2686807db,2019-08-09,83,165,2019
76,Dangerous (feat. Sam Martin),3jPp0oUSbkvB34xMZ74R0h,David Guetta,['Sam Martin'],7bpWEp24oHgUs08ImjakfU,Listen Again,https://i.scdn.co/image/ab67616d0000b273048f37d7b1bba62b93f1009a,2015-11-27,52,203,2019
77,RUNNING OUT OF TIME,5QvBXUm5MglLJ3iBfTX2Wo,"Tyler, The Creator",,5zi7WsKlIiUXv09tbGLKsE,IGOR,https://i.scdn.co/image/ab67616d0000b2737005885df706891a3c182a57,2019-05-17,69,177,2019
78,Self Care,5bJ1DrEM4hNCafcDd1oxHx,Mac Miller,,5wtE5aLX5r7jOosmPhJhhk,Swimming,https://i.scdn.co/image/ab67616d0000b273175c577a61aa13d4fb4b6534,2018-08-03,79,345,2019
79,SICKO MODE,2xLMifQCjDGFmkHkpNLD9h,Travis Scott,,41GuZcammIkupMPKH2OJ6I,ASTROWORLD,https://i.scdn.co/image/ab67616d0000b273072e9faef2ef7b6db63834a3,2018-08-03,90,312,2019
80,That Girl,4yYyidLY7wb22VEIL6Hzcj,Olly Murs,,6p6zXhzKX7NQucYEnRdyPq,24 HRS (Deluxe),https://i.scdn.co/image/ab67616d0000b273b3661a089bc89defa235def3,2016-11-11,56,176,2019
81,Going Bad (feat. Drake),2IRZnDFmlqMuOrYOLnZZyc,Meek Mill,['Drake'],6UYZEYjpN1DYRW0kqFy9ZE,Championships,https://i.scdn.co/image/ab67616d0000b273cd63c5962050729d260077d6,2018-11-30,83,180,2019
82,They Ain't You,3tfxO1TvXXQ7HymM15lGt1,Tyla Yaweh,,37m9KwQ4yNWbsThepwDvAK,Heart Full of Rage,https://i.scdn.co/image/ab67616d0000b2736a59c3251231317dfdb9cd9c,2019-02-22,61,167,2019
83,CAN'T GET OVER YOU (feat. Clams Casino),39oeKRgsLeynDIbWuXyA47,Joji,['Clams Casino'],34GQP3dILpyCN018y2k61L,BALLADS 1,https://i.scdn.co/image/ab67616d0000b27360ba1d6104d0475c7555a6b2,2018-10-26,75,107,2019
84,Mixed Personalities (feat. Kanye West),6vWEAOUSxohKxhp0K1BsxL,YNW Melly,['Kanye West'],09b9NC1oQbYaHcacgXn66k,We All Shine,https://i.scdn.co/image/ab67616d0000b27318fe5f786c4a429f47b1b253,2019-01-18,76,230,2019
85,Lonely Together - Acoustic,3fgjE7IXIkrPag6YKcKeHa,Avicii,['Rita Ora'],3IPBaA3vOQN7aGCQoZU40K,Lonely Together (Acoustic),https://i.scdn.co/image/ab67616d0000b273464ba9fb0932f5bafba1d3b9,2017-10-27,56,182,2019
86,Chiquita,03lf5S8bhFv0dkx6ciQNGE,Tyla Yaweh,,37m9KwQ4yNWbsThepwDvAK,Heart Full of Rage,https://i.scdn.co/image/ab67616d0000b2736a59c3251231317dfdb9cd9c,2019-02-22,48,155,2019
87,ATTENTION,5aqu5xhPqoOWqF71PkfgM8,Joji,,34GQP3dILpyCN018y2k61L,BALLADS 1,https://i.scdn.co/image/ab67616d0000b27360ba1d6104d0475c7555a6b2,2018-10-26,72,128,2019
88,Rockabye (feat. Sean Paul & Anne-Marie),2hrUO4drrO63i7FYbCLBl2,Clean Bandit,"['Sean Paul', 'Anne-Marie']",1MvF4ulZKH7SaDQs9rE5nc,What Is Love? (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b27337fb0680110fbb107740de5d,2018-11-30,70,251,2019
89,Rollin (feat. Future & Khalid),0lMbuWUpfTWhEmOKxppEau,Calvin Harris,"['Future', 'Khalid', 'Funk Wav']",2HaqChIDc5go3qxVunBDK0,Funk Wav Bounces Vol.1,https://i.scdn.co/image/ab67616d0000b2734d3fa5ce7ba599f4fd7803ef,2017-06-30,64,272,2019
90,Novacane,13oQIvtvNRrhNJ4L9ImcoC,Tyla Yaweh,,37m9KwQ4yNWbsThepwDvAK,Heart Full of Rage,https://i.scdn.co/image/ab67616d0000b2736a59c3251231317dfdb9cd9c,2019-02-22,51,211,2019
91,Swim,1rMSja8j1k8VRXXztemdLb,Alec Benjamin,,6jKZplJpy21R5lHaYHHjmZ,Narrated For You,https://i.scdn.co/image/ab67616d0000b273459d675aa0b6f3b211357370,2018-11-16,61,144,2019
92,"Recognize (with Mercer, feat. Majid Jordan) - Mercer Remix",366EdrGaHsiq1JLEr9UUiJ,DJ Snake,"['Mercer', 'Majid Jordan']",4yAElr6AmHVYHOgC3c0sKk,"Recognize (with Mercer, feat. Majid Jordan) [Mercer Remix]",https://i.scdn.co/image/ab67616d0000b2738da21c0da6566b926b7dea6b,2019-09-27,46,276,2019
93,Swervin (feat. 6ix9ine),1wJRveJZLSb1rjhnUHQiv6,A Boogie Wit da Hoodie,['6ix9ine'],3r5hf3Cj3EMh1C2saQ8jyt,Hoodie SZN,https://i.scdn.co/image/ab67616d0000b273dcfadea246002a5c0fd7b1b8,2018-12-21,82,189,2019
94,The Way I Are,2bLqfJjuC5syrsgDsZfGmn,Timbaland,"['Keri Hilson', 'D.O.E.']",4BxB8U8QgpR4UCvJ0moj8Z,Shock Value,https://i.scdn.co/image/ab67616d0000b2734ed674ab91bdc566534f9285,2007-01-01,75,179,2019
95,Ocean (feat. Khalid),3nc420PXjTdBV5TN0gCFkS,Martin Garrix,['Khalid'],1XQ6XbZ6ZM1V5iEtWlYDeH,Ocean (feat. Khalid),https://i.scdn.co/image/ab67616d0000b273b800b91af812df0ce0dd2883,2018-06-15,74,216,2019
96,Calling My Spirit,2MShy1GSSgbmGUxADNIao5,Kodak Black,,5n1GSzC1Reao29ScnpLYqp,Dying to Live,https://i.scdn.co/image/ab67616d0000b273f9508eb3070b95ceeb82788b,2018-12-14,73,152,2019
97,"Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",60APt5N2NRaKWf5xzJdzyC,Calvin Harris,"['Young Thug', 'Pharrell Williams', 'Ariana Grande', 'Funk Wav']",2HaqChIDc5go3qxVunBDK0,Funk Wav Bounces Vol.1,https://i.scdn.co/image/ab67616d0000b2734d3fa5ce7ba599f4fd7803ef,2017-06-30,59,229,2019
98,sand castles,5rBQIzDduJsmDbZ97gqWEW,Fujitsu,,62MVvI7ZbnVde4NDB6mFhL,corals 2,https://i.scdn.co/image/ab67616d0000b2734a22c258883ab16e7250850d,2018-09-21,59,147,2019
99,Mo Bamba,1xzBco0xcoJEDXktl7Jxrr,Sheck Wes,,15Id9Jrqab8IwHFirdrrLp,MUDBOY,https://i.scdn.co/image/ab67616d0000b27359cd47039c5b10ed919fbaa8,2018-10-05,79,183,2019
